"globalid","kartleggingsenhet_1m2","ano_GT"
"{702072F4-D365-4437-AFFD-57C53522900E}","T14-C-1","NA T14-1"
"{2E24DBC0-3FA3-4520-9663-4F3191E6E347}","T3-C-2","NA T3-2"
"{CE98CDBE-9D6A-4C39-8D11-1698F914600B}","T14-C-1","NA T14-1"
"{98A3308B-596A-45AB-9AA3-CAF3E86A213B}","T14-C-1","NA T14-1"
"{B899EE02-FFDC-4895-9BF0-581E9C30148E}","T7-C-5","NA T7-5"
"{D04A8F83-A848-4F3A-93C0-39FC11A775B4}","T14-C-1","NA T14-1"
"{49A177CE-5659-4C66-B772-79311C22645C}","T14-C-1","NA T14-1"
"{3C3D8B45-717E-42FC-835B-B3EC4E778D62}","T7-C-3","NA T7-3"
"{035994F9-099F-4721-A2A7-7C33CCB75B91}","T22-C-3","NA T22-3"
"{D332C85A-9167-49E3-BF2F-6AC5581D4E42}","V4-C-2","NA V4-2"
"{D332C85A-9167-49E3-BF2F-6AC5581D4E42}","V4-C-2","NA V4-3"
"{2C1D6DB0-0BBC-49D8-A9BB-AC90A3BE4D43}","T7-C-3","NA T7-3"
"{5F3B132D-9D24-4392-A8B5-23058D2C98EC}","T14-C-1","NA T14-1"
"{BB1397FF-88FE-4615-A3E8-729F964A79EF}","T14-C-1","NA T14-1"
"{D21AA9F2-D610-40C4-ACB8-BAD211C5DC2A}","T22-C-3","NA T22-3"
"{11C67BEF-8B54-4DC9-8503-C146DA4E1958}","T3-C-8","NA T3-8"
"{F6F3B6A7-9783-46DA-91F9-A8ED1E2467B4}","V1-C-7","NA V1-26"
"{F6F3B6A7-9783-46DA-91F9-A8ED1E2467B4}","V1-C-7","NA V1-25"
"{F6F3B6A7-9783-46DA-91F9-A8ED1E2467B4}","V1-C-7","NA V1-30"
"{C5115F2F-5992-477F-A3FC-F0ADB9106B09}","T22-C-3","NA T22-3"
"{2B26F2F5-E358-4DA2-806A-76A4F77A5E63}","T4-C-1","NA T4-1"
"{40D9DD4E-2B34-443B-91F0-40DA3882EF63}","T4-C-5","NA T4-5"
"{BD36F3AF-EA33-406A-9D21-BB3DAE5BE8B3}","T4-C-5","NA T4-5"
"{A2D3EC5C-E6B5-4611-AED1-D3B219185C1A}","T4-C-5","NA T4-5"
"{C11C57B1-2B95-44CB-8B14-B53FDBE0DC70}","T4-C-5","NA T4-5"
"{610CB4A0-CA05-4E0C-AC98-5C5ED6AB3DB6}","T4-C-1","NA T4-1"
"{7D53CDA7-3222-46D0-BFD1-C7C71E6E0A42}","T4-C-5","NA T4-5"
"{66B449B3-3348-4244-9D42-58A3AC3C22DE}","T4-C-1","NA T4-1"
"{AF61E394-EEE4-4111-B8C0-1F69454D3555}","T4-C-1","NA T4-1"
"{639A0ED2-4FA1-42A6-B3C9-C4BC2AF55CB1}","T4-C-1","NA T4-1"
"{9492ACBA-4519-4BF5-8C9F-6AF5839BEF75}","T4-C-1","NA T4-1"
"{03E5F1BF-D688-4FF9-AF91-1FEB27F66C2C}","T4-C-1","NA T4-1"
"{C19BBE06-05A8-45E6-82B7-D23F4CF40D3C}","V1-C-1","NA V1-5"
"{C19BBE06-05A8-45E6-82B7-D23F4CF40D3C}","V1-C-1","NA V1-2"
"{C19BBE06-05A8-45E6-82B7-D23F4CF40D3C}","V1-C-1","NA V1-3"
"{C19BBE06-05A8-45E6-82B7-D23F4CF40D3C}","V1-C-1","NA V1-1"
"{C19BBE06-05A8-45E6-82B7-D23F4CF40D3C}","V1-C-1","NA V1-4"
"{742294C6-8168-4460-BFCB-38C6B98E7952}","T4-C-1","NA T4-1"
"{6E9B8D91-993B-418C-BC83-FB57E4EB8D40}","V2-C-1","NA V2-2"
"{6E9B8D91-993B-418C-BC83-FB57E4EB8D40}","V2-C-1","NA V2-1"
"{6AC4C910-2976-442D-BEC0-D99E3B21DE23}","T4-C-1","NA T4-1"
"{D48BDCF9-3325-4B53-BDF0-B9C61C6D5B27}","T4-C-1","NA T4-1"
"{03EE8721-92E8-4496-AD1F-4AC0C535F4ED}","T4-C-1","NA T4-1"
"{64A180D4-2BA1-4BF9-842C-6DE665DACCB9}","ikke_kartlagt",NA
"{D35C0C01-2A0E-4705-A680-A8FBE00DC958}","T3-C-5","NA T3-5"
"{97409B9A-33AD-4F85-BD92-5C458E66C954}","T4-C-2","NA T4-2"
"{C650D820-3F9B-4653-9D36-C7B9FF09A885}","T3-C-4","NA T3-4"
"{09ACCB62-FE4D-4C5D-9442-FC72CBE0D6B9}","T3-C-1","NA T3-1"
"{B7503BEF-0A5C-4136-A14C-B81507A9F049}","T3-C-2","NA T3-2"
"{D9F6AAFB-F922-47B2-8667-0CE3EDD1E20D}","T3-C-2","NA T3-2"
"{CF480C1E-DF08-4F0E-AB2D-B8A2B07DCD74}","T3-C-2","NA T3-2"
"{EBCE2433-48B4-43B6-9902-6EF1CFF26A3D}","ikke_kartlagt",NA
"{4437FCDB-9BC0-40A7-9F70-7735B75C82D5}","T4-C-7","NA T4-7"
"{2845ECD7-75F5-484D-9006-2D1DEBF68CCD}","T3-C-3","NA T3-3"
"{0547237F-D156-4A6C-89CC-35886CCC599B}","T3-C-3","NA T3-3"
"{01231911-0876-0101-2ABC-000000001080}","T3-C-7","NA T3-7"
"{01231911-0876-0101-2ABC-000000001081}","T3-C-5","NA T3-5"
"{01231911-0876-0101-2ABC-000000001082}","T3-C-5","NA T3-5"
"{01231911-0876-0101-2ABC-000000001083}","T3-C-11","NA T3-11"
"{01231911-0876-0101-2ABC-000000001084}","T3-C-2","NA T3-2"
"{01231911-0876-0101-2ABC-000000001085}","T3-C-2","NA T3-2"
"{6FF5E14D-D1B8-4336-BF7D-2502CA11CA53}","T3-C-3","NA T3-3"
"{273E1AC1-89B0-4DEA-BD06-BFAB441AF4D7}","V1-C-2","NA V1-9"
"{273E1AC1-89B0-4DEA-BD06-BFAB441AF4D7}","V1-C-2","NA V1-6"
"{273E1AC1-89B0-4DEA-BD06-BFAB441AF4D7}","V1-C-2","NA V1-8"
"{273E1AC1-89B0-4DEA-BD06-BFAB441AF4D7}","V1-C-2","NA V1-7"
"{A8532402-D4DF-42B2-AFA3-79D7C9D9161C}","V1-C-2","NA V1-9"
"{A8532402-D4DF-42B2-AFA3-79D7C9D9161C}","V1-C-2","NA V1-6"
"{A8532402-D4DF-42B2-AFA3-79D7C9D9161C}","V1-C-2","NA V1-8"
"{A8532402-D4DF-42B2-AFA3-79D7C9D9161C}","V1-C-2","NA V1-7"
"{10F351CF-F458-4C8F-8F72-1FF068B7C420}","V1-C-1","NA V1-5"
"{10F351CF-F458-4C8F-8F72-1FF068B7C420}","V1-C-1","NA V1-2"
"{10F351CF-F458-4C8F-8F72-1FF068B7C420}","V1-C-1","NA V1-3"
"{10F351CF-F458-4C8F-8F72-1FF068B7C420}","V1-C-1","NA V1-1"
"{10F351CF-F458-4C8F-8F72-1FF068B7C420}","V1-C-1","NA V1-4"
"{67786227-21F7-4BD0-9229-A49AFA37F2E3}","T3-C-3","NA T3-3"
"{BB599026-3F95-4370-992D-E1CA6CB8D4AA}","T3-C-3","NA T3-3"
"{2DC047EA-AE1D-4455-B3E0-DB3F25701135}","T3-C-13","NA T3-13"
"{BA480A09-6F36-4152-BC41-88D0ED1FFDC8}","T3-C-3","NA T3-3"
"{9E8ECED8-A919-4EDC-9E11-3718D4B9D479}","V1-C-2","NA V1-9"
"{9E8ECED8-A919-4EDC-9E11-3718D4B9D479}","V1-C-2","NA V1-6"
"{9E8ECED8-A919-4EDC-9E11-3718D4B9D479}","V1-C-2","NA V1-8"
"{9E8ECED8-A919-4EDC-9E11-3718D4B9D479}","V1-C-2","NA V1-7"
"{DD2DC7DB-70A3-4A20-8E86-098087CA5EEC}","T3-C-2","NA T3-2"
"{B15A4DA1-584F-4278-85FA-4DEE75B8E719}","T3-C-3","NA T3-3"
"{5B4616DE-EFB2-4BEF-BFDF-8AB5EF3B78FB}","T3-C-2","NA T3-2"
"{7F6F78D2-D5BD-4845-A6B6-0A62B16880D4}","T3-C-2","NA T3-2"
"{B3E8796C-470C-4A26-AECC-34FF8BC0447E}","T3-C-3","NA T3-3"
"{CAEB1BF8-FDDF-4501-A3FC-E222906CC62B}","T22-C-1","NA T22-1"
"{31EA9ACD-02D0-40AA-80AF-9C6FEEFDDC96}","T3-C-3","NA T3-3"
"{341EFA32-1BB9-474E-BCB4-D61E6DA82257}","T3-C-2","NA T3-2"
"{F31B279C-CA7A-472D-B19B-1DC01E6017C0}","V1-C-5","NA V1-22"
"{F31B279C-CA7A-472D-B19B-1DC01E6017C0}","V1-C-5","NA V1-21"
"{8AD2AFD0-DE22-43D7-9482-331A1DFEA4F1}","V1-C-1","NA V1-5"
"{8AD2AFD0-DE22-43D7-9482-331A1DFEA4F1}","V1-C-1","NA V1-2"
"{8AD2AFD0-DE22-43D7-9482-331A1DFEA4F1}","V1-C-1","NA V1-3"
"{8AD2AFD0-DE22-43D7-9482-331A1DFEA4F1}","V1-C-1","NA V1-1"
"{8AD2AFD0-DE22-43D7-9482-331A1DFEA4F1}","V1-C-1","NA V1-4"
"{553D91F4-6239-4135-BF39-3F153EB68CC0}","T4-C-5","NA T4-5"
"{5C9718C8-F54E-4DF9-8832-82A0E770AC38}","T4-C-1","NA T4-1"
"{7BD46C0E-BE1E-4FA2-BBE0-A96719A9BA5B}","T4-C-1","NA T4-1"
"{B67C989B-AAE0-4FAD-8470-C44A45C12345}","V2-C-1","NA V2-2"
"{B67C989B-AAE0-4FAD-8470-C44A45C12345}","V2-C-1","NA V2-1"
"{ACBBC3CB-CA9D-4626-AAB6-52291C6F1F46}","T4-C-1","NA T4-1"
"{E7DBFCE4-7AA6-49AB-A1A2-2B6B9C0ECADC}","T4-C-1","NA T4-1"
"{F30B90BB-CF0C-4AE2-BAB1-5D74497C8083}","T2-C-1","NA T2-1"
"{353E09DF-4A2C-4B48-AB34-9E03935E9CAB}","T2-C-1","NA T2-1"
"{A08BCD86-F9A0-4AE5-BAE1-58BE362AD95B}","T4-C-1","NA T4-1"
"{75955511-7C58-4232-BCD9-468FC698BE68}","T4-C-1","NA T4-1"
"{097720B8-72E5-4AC8-B1B7-4F7BB0CDA4EB}","T4-C-1","NA T4-1"
"{DFF62E43-F361-4BC8-9DD2-29D55489BF5B}","T35-C-2","NA T35-3"
"{DFF62E43-F361-4BC8-9DD2-29D55489BF5B}","T35-C-2","NA T35-2"
"{8BCBB267-D7D1-4C91-A7E6-039BBC9EB024}","T4-C-1","NA T4-1"
"{1EDE1C02-4EA1-49CD-A5FF-BC14BEE4A000}","V1-C-1","NA V1-5"
"{1EDE1C02-4EA1-49CD-A5FF-BC14BEE4A000}","V1-C-1","NA V1-2"
"{1EDE1C02-4EA1-49CD-A5FF-BC14BEE4A000}","V1-C-1","NA V1-3"
"{1EDE1C02-4EA1-49CD-A5FF-BC14BEE4A000}","V1-C-1","NA V1-1"
"{1EDE1C02-4EA1-49CD-A5FF-BC14BEE4A000}","V1-C-1","NA V1-4"
"{BACD41CF-BB5D-4022-BE7E-EDA6F5E53512}","T4-C-1","NA T4-1"
"{6AF535E0-0A9D-4157-A890-BEA5B126FFE5}","T4-C-5","NA T4-5"
"{F6675DB7-0F32-42F9-B19C-BD9EACB35485}","V",NA
"{52B28B50-31CD-4E66-BBD9-7ADA7974F5B3}","T4-C-4","NA T4-4"
"{521A2585-A073-4E45-B962-FAB166D677E5}","T34-C-2","NA T34-3"
"{521A2585-A073-4E45-B962-FAB166D677E5}","T34-C-2","NA T34-11"
"{521A2585-A073-4E45-B962-FAB166D677E5}","T34-C-2","NA T34-2"
"{20B6C9F5-EA06-4DC9-B8EA-6748E80CFB97}","T4-C-2","NA T4-2"
"{B76A856E-F72C-44C3-ABAF-EC5E39346891}","T4-C-2","NA T4-2"
"{7D3DD867-105D-4C4F-A59A-0E8501E35CAC}","T34-C-2","NA T34-3"
"{7D3DD867-105D-4C4F-A59A-0E8501E35CAC}","T34-C-2","NA T34-11"
"{7D3DD867-105D-4C4F-A59A-0E8501E35CAC}","T34-C-2","NA T34-2"
"{7EC4E5CB-92C1-4CD3-A321-AEAEE08C3279}","T34-C-2","NA T34-3"
"{7EC4E5CB-92C1-4CD3-A321-AEAEE08C3279}","T34-C-2","NA T34-11"
"{7EC4E5CB-92C1-4CD3-A321-AEAEE08C3279}","T34-C-2","NA T34-2"
"{33597A60-37E4-4901-BFB9-A229BBDA7700}","ikke_kartlagt",NA
"{7E0861D8-D4A3-4B45-81F1-E0F98DBDE568}","T34-C-2","NA T34-3"
"{7E0861D8-D4A3-4B45-81F1-E0F98DBDE568}","T34-C-2","NA T34-11"
"{7E0861D8-D4A3-4B45-81F1-E0F98DBDE568}","T34-C-2","NA T34-2"
"{C7E9BF61-ABCB-46DB-A14B-8DD950FB5547}","T34-C-2","NA T34-3"
"{C7E9BF61-ABCB-46DB-A14B-8DD950FB5547}","T34-C-2","NA T34-11"
"{C7E9BF61-ABCB-46DB-A14B-8DD950FB5547}","T34-C-2","NA T34-2"
"{332DD927-D44A-4BA3-875C-C16A4150E119}","T34-C-2","NA T34-3"
"{332DD927-D44A-4BA3-875C-C16A4150E119}","T34-C-2","NA T34-11"
"{332DD927-D44A-4BA3-875C-C16A4150E119}","T34-C-2","NA T34-2"
"{832B3BBF-70B1-4895-B8DD-45BD980BEFA4}","T34-C-2","NA T34-3"
"{832B3BBF-70B1-4895-B8DD-45BD980BEFA4}","T34-C-2","NA T34-11"
"{832B3BBF-70B1-4895-B8DD-45BD980BEFA4}","T34-C-2","NA T34-2"
"{DC73D29E-A92A-4A69-9759-4576C6C0DAD8}","T34-C-4","NA T34-6"
"{DC73D29E-A92A-4A69-9759-4576C6C0DAD8}","T34-C-4","NA T34-5"
"{DC73D29E-A92A-4A69-9759-4576C6C0DAD8}","T34-C-4","NA T34-12"
"{EBCFBB8D-9B81-4C99-A9AF-3402BF5B2492}","T34-C-2","NA T34-3"
"{EBCFBB8D-9B81-4C99-A9AF-3402BF5B2492}","T34-C-2","NA T34-11"
"{EBCFBB8D-9B81-4C99-A9AF-3402BF5B2492}","T34-C-2","NA T34-2"
"{54F61E85-3091-4E0D-8325-A8F04CDE5EC7}","T34-C-2","NA T34-3"
"{54F61E85-3091-4E0D-8325-A8F04CDE5EC7}","T34-C-2","NA T34-11"
"{54F61E85-3091-4E0D-8325-A8F04CDE5EC7}","T34-C-2","NA T34-2"
"{6937A786-7A53-4D9D-AFB0-254DD865C35D}","T34-C-2","NA T34-3"
"{6937A786-7A53-4D9D-AFB0-254DD865C35D}","T34-C-2","NA T34-11"
"{6937A786-7A53-4D9D-AFB0-254DD865C35D}","T34-C-2","NA T34-2"
"{A4BD3096-9A6A-4D8B-ACE2-FA466EEA426C}","T34-C-2","NA T34-3"
"{A4BD3096-9A6A-4D8B-ACE2-FA466EEA426C}","T34-C-2","NA T34-11"
"{A4BD3096-9A6A-4D8B-ACE2-FA466EEA426C}","T34-C-2","NA T34-2"
"{1AA02010-634B-4583-A259-FCCDC172855A}","T34-C-2","NA T34-3"
"{1AA02010-634B-4583-A259-FCCDC172855A}","T34-C-2","NA T34-11"
"{1AA02010-634B-4583-A259-FCCDC172855A}","T34-C-2","NA T34-2"
"{20850F60-40C6-48C2-B8A7-11879EBF8D67}","T34-C-2","NA T34-3"
"{20850F60-40C6-48C2-B8A7-11879EBF8D67}","T34-C-2","NA T34-11"
"{20850F60-40C6-48C2-B8A7-11879EBF8D67}","T34-C-2","NA T34-2"
"{6B7AEAC9-E0AF-4499-BD44-94598C914956}","T3-C-3","NA T3-3"
"{A522408E-009C-4C4A-8FA3-0EE23ECBA4EB}","T22-C-1","NA T22-1"
"{98BB917E-2E81-47E3-9615-DF5D2EC1479C}","T3-C-3","NA T3-3"
"{DED407A1-8A29-4146-8F4A-807A9B84D96D}","T3-C-3","NA T3-3"
"{7D05F442-7249-4862-A7DC-7E7FCB3CF2AA}","T3-C-3","NA T3-3"
"{602B9040-7903-4774-9210-8B3D272EE477}","ikke_kartlagt",NA
"{941E6637-20B4-4EDD-BE15-CD1950447E1D}","T3-C-3","NA T3-3"
"{03927C59-657B-4062-BAB5-CDD0D463A08A}","T3-C-3","NA T3-3"
"{E403279F-2C9B-47CD-9438-F34057F7AD4C}","T3-C-3","NA T3-3"
"{827F164B-FBD5-4EB8-8CC6-5DB94D254774}","T3-C-3","NA T3-3"
"{BE509AE5-B146-464E-A324-20D1CCBF6390}","T3-C-2","NA T3-2"
"{1D6B67AC-A186-430E-8CDC-789CFEE664BC}","ikke_kartlagt",NA
"{5F133C03-A270-4246-A936-D78909F91C48}","ikke_kartlagt",NA
"{470FAC45-61B7-4E33-BA2C-48E02805BD59}","ikke_kartlagt",NA
"{6600D010-BAB8-4F35-B580-E21EB0E99A86}","ikke_kartlagt",NA
"{7DA6E382-77B0-4528-888A-F34E9837E15B}","ikke_kartlagt",NA
"{97DF9DF0-9182-4D4A-9337-1F3D79844D4E}","ikke_kartlagt",NA
"{FCC28CE8-AB15-47A1-BB0A-218D170E4B5F}","ikke_kartlagt",NA
"{71688238-A184-48A9-922D-0AE806A57D10}","T4-C-5","NA T4-5"
"{ED99A366-C8AD-433F-974F-32DAF89ECBF9}","T4-C-1","NA T4-1"
"{93B780E8-34DB-4B8D-84D4-79ED58F9FEE6}","T4-C-1","NA T4-1"
"{27D884FA-1ACA-4EEB-ACE3-F07FB884E252}","V1-C-6","NA V1-24"
"{27D884FA-1ACA-4EEB-ACE3-F07FB884E252}","V1-C-6","NA V1-23"
"{F8B9E884-8922-4952-8693-6A55538EC84F}","T4-C-1","NA T4-1"
"{31B5763F-1B1B-4136-ACD9-EB706D4BFC83}","T4-C-1","NA T4-1"
"{F00CFEE9-8B82-4E52-B035-A39E47173F26}","T4-C-2","NA T4-2"
"{89D9714C-DCDD-44C1-9FBB-7141341C492C}","T4-C-3","NA T4-3"
"{F9E7FBEA-6BB8-4B2C-9D8A-C934A83D1BEF}","T4-C-17","NA T4-17"
"{174EBFB4-CDE4-4612-BFFD-A3D8D5B331A4}","T4-C-1","NA T4-1"
"{B946261F-EDF5-4CD9-A5FB-0944550FF763}","T4-C-1","NA T4-1"
"{276878E8-E3DA-4C6D-ACA0-823433F21A45}","T4-C-3","NA T4-3"
"{0F6C5AB8-5539-4A1A-86FF-A5B335AF5A71}","V9-C-3","NA V9-3"
"{737DBAC0-3A92-45EE-ADC4-6F3DA0B64071}","T32-C-3","NA T32-3"
"{190EED2C-9F2E-4A13-ABDF-22F0ECCB33EE}","T4-C-1","NA T4-1"
"{64733F92-BDDB-4549-9020-F62DEB47C2FA}","V1-C-6","NA V1-24"
"{64733F92-BDDB-4549-9020-F62DEB47C2FA}","V1-C-6","NA V1-23"
"{5885D74B-02DB-45A7-A215-F287FC32F42C}","V1-C-6","NA V1-24"
"{5885D74B-02DB-45A7-A215-F287FC32F42C}","V1-C-6","NA V1-23"
"{B347B794-7F29-431F-B288-00691A95DD23}","T31-C-2","NA T31-2"
"{9A26DE19-E1C1-4742-8B01-E10B2573A848}","T13-C-1","NA T13-1"
"{3D8FCCF1-F6A4-4300-B4CA-50934B498005}","T3-C-5","NA T3-5"
"{D09F136F-C154-47E8-952C-20D58476C737}","T3-C-5","NA T3-5"
"{D64CE783-1C31-4AEE-A3D5-9D71CB47E7A6}","T14-C-1","NA T14-1"
"{342D5901-1D2C-4B18-9C11-1AF4BAD69256}","T3-C-2","NA T3-2"
"{9192B02C-D4D8-4373-B630-EA088E198677}","T3-C-5","NA T3-5"
"{8B8B38D5-F871-4268-BC5A-CC1257D4236D}","T3-C-5","NA T3-5"
"{9C02DE84-B264-48BC-BBF4-2EED9F8A25D3}","T3-C-5","NA T3-5"
"{309DC66A-A7FC-4511-880C-6CEDBDDE45CA}","T3-C-2","NA T3-2"
"{B7C64FCC-5CA5-4DB7-B61B-D7DE6F61125F}","T31-C-5","NA T31-5"
"{FE50B41C-06D1-485A-A9A6-9AD320E76CB9}","ikke_kartlagt",NA
"{2478C523-D2A0-4246-B0F5-096039C49193}","T3-C-2","NA T3-2"
"{7A816403-8828-4D18-84DD-2941608BEE76}","T3-C-2","NA T3-2"
"{75250DF5-9C23-42C9-9FAA-B8D18F9971E9}","T3-C-2","NA T3-2"
"{48828137-2013-426A-9554-1E9FCF0D0FCE}","T3-C-2","NA T3-2"
"{4222E49C-D37A-46BB-8625-C4E43A176267}","T3-C-1","NA T3-1"
"{8A6C644C-E1C0-41F1-AED4-FC90D626FB1B}","T7-C-2","NA T7-2"
"{4A50760E-3BDC-40A5-9752-64FE736D0334}","T3-C-5","NA T3-5"
"{ED039D0C-DDA6-4960-94A9-F905A38969C6}","T4-C-2","NA T4-2"
"{EB595878-CDE7-45D7-90C2-9BBBFA1D6531}","ikke_kartlagt",NA
"{D143DD9A-CD4D-42B5-A529-5954E5E13B41}","ikke_kartlagt",NA
"{391228CF-089A-49F3-A4DB-AC3633F1707E}","ikke_kartlagt",NA
"{5E6A5A9A-4489-4F65-8746-6BA2143E3D6B}","ikke_kartlagt",NA
"{5E34CADC-3BE4-4AA8-AE60-04D1F0F8E093}","ikke_kartlagt",NA
"{67D5737C-E4C0-4011-A7E6-70D30427A07B}","ikke_kartlagt",NA
"{51D969E4-4D47-46B4-B995-BA4EC5C36AC7}","ikke_kartlagt",NA
"{C0D847B4-274E-4972-88E4-516B210CCAB5}","ikke_kartlagt",NA
"{8A361CE6-EF36-4EFE-A5DB-933E6CFB1703}","ikke_kartlagt",NA
"{174EC179-365B-43F4-A3C3-640A8A23CBEA}","ikke_kartlagt",NA
"{9B6F5485-ECC7-48A8-A4AB-BE8E8D86619D}","ikke_kartlagt",NA
"{CFFC78EF-EEE2-4A10-8755-4EF848F26E8F}","ikke_kartlagt",NA
"{3E177EDA-F6F9-4528-8CAD-6CC3EB2E6D82}","T34-C-2","NA T34-3"
"{3E177EDA-F6F9-4528-8CAD-6CC3EB2E6D82}","T34-C-2","NA T34-11"
"{3E177EDA-F6F9-4528-8CAD-6CC3EB2E6D82}","T34-C-2","NA T34-2"
"{93E4CD84-0A3C-43CC-A273-08875F272CF5}","T4-C-2","NA T4-2"
"{EC45FCF4-473E-4D1B-9C78-33036E0D19C5}","T4-C-1","NA T4-1"
"{7FB0E6AD-DEBC-4C9A-A5EB-CC1733BA4F12}","T4-C-1","NA T4-1"
"{B26735ED-9A80-4DCD-9AA2-96328C8AD5F8}","ikke_kartlagt",NA
"{73279B51-DDF8-4DEB-A098-CE7DA3EB27BA}","T3-C-8","NA T3-8"
"{0F4F95FC-0E3F-476B-B6D9-D760745F8B79}","V1-C-3","NA V1-12"
"{0F4F95FC-0E3F-476B-B6D9-D760745F8B79}","V1-C-3","NA V1-11"
"{0F4F95FC-0E3F-476B-B6D9-D760745F8B79}","V1-C-3","NA V1-10"
"{0F4F95FC-0E3F-476B-B6D9-D760745F8B79}","V1-C-3","NA V1-13"
"{2745B9B8-6E8F-404E-A5A0-41F3D3CB3CD3}","V1-C-3","NA V1-12"
"{2745B9B8-6E8F-404E-A5A0-41F3D3CB3CD3}","V1-C-3","NA V1-11"
"{2745B9B8-6E8F-404E-A5A0-41F3D3CB3CD3}","V1-C-3","NA V1-10"
"{2745B9B8-6E8F-404E-A5A0-41F3D3CB3CD3}","V1-C-3","NA V1-13"
"{85B87BE4-1B7F-42B2-B4B6-550079C951B6}","V1-C-3","NA V1-12"
"{85B87BE4-1B7F-42B2-B4B6-550079C951B6}","V1-C-3","NA V1-11"
"{85B87BE4-1B7F-42B2-B4B6-550079C951B6}","V1-C-3","NA V1-10"
"{85B87BE4-1B7F-42B2-B4B6-550079C951B6}","V1-C-3","NA V1-13"
"{484D389D-9493-48B5-966E-902BE1C62926}","T3-C-2","NA T3-2"
"{0DE41EA3-43E8-4A18-84D7-0652B2E7751D}","T3-C-2","NA T3-2"
"{88C830A7-654E-4EB5-8B83-82CD37008501}","T3-C-2","NA T3-2"
"{D4BDEEA0-3044-4BF8-B82F-43C4A348DBF7}","V1-C-6","NA V1-24"
"{D4BDEEA0-3044-4BF8-B82F-43C4A348DBF7}","V1-C-6","NA V1-23"
"{ADFE089C-AEEA-4842-A1AD-8843D2C5A68F}","T3-C-2","NA T3-2"
"{D2A83528-012E-462B-98D7-949FAA502128}","V1-C-6","NA V1-24"
"{D2A83528-012E-462B-98D7-949FAA502128}","V1-C-6","NA V1-23"
"{45D5A92F-E1D9-4810-B753-7A3D204BF14A}","T3-C-2","NA T3-2"
"{512E0D01-D48F-483F-86B7-45577CDB8ADA}","T3-C-2","NA T3-2"
"{03480E77-F3EA-4A8E-B169-CE5003607242}","V4-C-2","NA V4-2"
"{03480E77-F3EA-4A8E-B169-CE5003607242}","V4-C-2","NA V4-3"
"{10B4269D-3694-4508-B128-75EC9BDA44DD}","T3-C-2","NA T3-2"
"{936BA355-2938-4122-9A59-DF95FA155B55}","T3-C-2","NA T3-2"
"{BC987C00-E4A8-4367-9CFA-26503ECF5EF2}","V1-C-3","NA V1-12"
"{BC987C00-E4A8-4367-9CFA-26503ECF5EF2}","V1-C-3","NA V1-11"
"{BC987C00-E4A8-4367-9CFA-26503ECF5EF2}","V1-C-3","NA V1-10"
"{BC987C00-E4A8-4367-9CFA-26503ECF5EF2}","V1-C-3","NA V1-13"
"{5E7050FD-1FED-471D-BE63-4C87AF582B38}","V1-C-6","NA V1-24"
"{5E7050FD-1FED-471D-BE63-4C87AF582B38}","V1-C-6","NA V1-23"
"{5CBE6B81-03DC-4172-AA8B-E84C3F42DF2E}","ikke_kartlagt",NA
"{AE8592A2-E0F7-4025-B091-34BB57091F12}","T4-C-1","NA T4-1"
"{006B784E-9024-40E7-8084-498884D4F81B}","T2-C-1","NA T2-1"
"{8456F0E1-077A-4864-8B8A-33DB8D702DC3}","T4-C-9","NA T4-9"
"{97C34F04-87C2-425C-9828-289D17839BD0}","V1-C-1","NA V1-5"
"{97C34F04-87C2-425C-9828-289D17839BD0}","V1-C-1","NA V1-2"
"{97C34F04-87C2-425C-9828-289D17839BD0}","V1-C-1","NA V1-3"
"{97C34F04-87C2-425C-9828-289D17839BD0}","V1-C-1","NA V1-1"
"{97C34F04-87C2-425C-9828-289D17839BD0}","V1-C-1","NA V1-4"
"{9E277C14-78C1-4F45-9B73-EAF70AB6844D}","T4-C-5","NA T4-5"
"{80898A3F-38F0-41C6-9718-A270FBAC1A56}","T4-C-5","NA T4-5"
"{483C6564-A6BA-4F05-8D30-339F7708CE7A}","T4-C-5","NA T4-5"
"{EEA1C2E1-6F17-42B0-969E-8E487A71DEF7}","T4-C-1","NA T4-1"
"{C7390D70-1A8B-4CD5-BD62-3D7B927AFBEC}","T4-C-5","NA T4-5"
"{838FAD12-B9E0-4EDB-851C-4EB0FC7EB40A}","T4-C-5","NA T4-5"
"{986A82ED-9717-44C5-88A1-D0BEE149DB3B}","T4-C-1","NA T4-1"
"{9240C97E-8286-4BB5-9F7D-5C847684095C}","T4-C-1","NA T4-1"
"{B3E7C288-9023-484D-98AA-79F5E1B648F2}","T4-C-1","NA T4-1"
"{66712AE1-6343-4AF2-AE81-14807403062E}","T4-C-5","NA T4-5"
"{7775D82E-BEFB-4FC1-8A83-165D06047C0C}","T4-C-1","NA T4-1"
"{C495ADE5-6BE6-4487-ABD9-B867E6519F57}","T4-C-5","NA T4-5"
"{DE3BA6D5-C6E0-49DE-91EE-F73DF94013F6}","T4-C-9","NA T4-9"
"{A2CF9C62-86CF-4EBF-A61D-43AA5E86B1AD}","ikke_kartlagt",NA
"{FA2CF2DD-8159-4568-B0BE-C0CE2E63C6D0}","T4-C-1","NA T4-1"
"{ED089183-7387-42FA-BA45-B01024C41BA4}","T4-C-1","NA T4-1"
"{837F3546-5B87-4F93-9101-DD78EDD3E1C5}","T4-C-1","NA T4-1"
